date,walcl_musd,wtregen_musd,rrp_musd,ecb_assets_musd,boj_assets_musd,pboc_assets_musd,reserves_musd,repo_musd,discount_window_musd,fed_net_liq_musd,global_cb_musd
2024-06-21,7252542.00,723410.00,421040.00,6990472.10,4794649.15,6435923.55,3434274.00,1.00,6683.00,6108092.00,25473586.81
2024-06-22,7252542.00,723410.00,421040.00,6990472.10,4794649.15,6435923.55,3434274.00,1.00,6683.00,6108092.00,25473586.81
2024-06-23,7252542.00,723410.00,421040.00,6990472.10,4794649.15,6435923.55,3434274.00,1.00,6683.00,6108092.00,25473586.81
2024-06-24,7252542.00,723410.00,435916.00,6990472.10,4794649.15,6435923.55,3434274.00,16.00,6683.00,6093216.00,25473586.81
2024-06-25,7252542.00,723410.00,466310.00,6990472.10,4794649.15,6435923.55,3434274.00,0.00,6683.00,6062822.00,25473586.81
2024-06-26,7231163.00,765417.00,490156.00,6990472.10,4794649.15,6435923.55,3302647.00,1.00,7026.00,5975590.00,25452207.81
2024-06-27,7231163.00,765417.00,531692.00,6990472.10,4794649.15,6435923.55,3302647.00,0.00,7026.00,5934054.00,25452207.81
2024-06-28,7231163.00,765417.00,664570.00,6985717.41,4794649.15,6435923.55,3302647.00,1.00,7026.00,5801176.00,25447453.12
2024-06-29,7231163.00,765417.00,664570.00,6985717.41,4794649.15,6435923.55,3302647.00,1.00,7026.00,5801176.00,25447453.12
2024-06-30,7231163.00,765417.00,664570.00,6985717.41,4794649.15,6435923.55,3302647.00,1.00,7026.00,5801176.00,25447453.12
2024-07-01,7231163.00,765417.00,451783.00,6985717.41,4715036.21,6435923.55,3302647.00,0.00,7026.00,6013963.00,25367840.18
2024-07-02,7231163.00,765417.00,443369.00,6985717.41,4715036.21,6435923.55,3302647.00,10.00,7026.00,6022377.00,25367840.18
2024-07-03,7221520.00,761373.00,425898.00,6985717.41,4715036.21,6435923.55,3184180.00,0.00,6404.00,6034249.00,25358197.18
2024-07-04,7221520.00,761373.00,425898.00,6985717.41,4715036.21,6435923.55,3184180.00,0.00,6404.00,6034249.00,25358197.18
2024-07-05,7221520.00,761373.00,390632.00,7035708.48,4715036.21,6435923.55,3184180.00,0.00,6404.00,6069515.00,25408188.24
2024-07-06,7221520.00,761373.00,390632.00,7035708.48,4715036.21,6435923.55,3184180.00,0.00,6404.00,6069515.00,25408188.24
2024-07-07,7221520.00,761373.00,390632.00,7035708.48,4715036.21,6435923.55,3184180.00,0.00,6404.00,6069515.00,25408188.24
2024-07-08,7221520.00,761373.00,415257.00,7035708.48,4715036.21,6435923.55,3184180.00,0.00,6404.00,6044890.00,25408188.24
2024-07-09,7221520.00,761373.00,423152.00,7035708.48,4715036.21,6435923.55,3184180.00,97.00,6404.00,6036995.00,25408188.24
2024-07-10,7224079.00,736402.00,422147.00,7035708.48,4715036.21,6435923.55,3341977.00,0.00,6803.00,6065530.00,25410747.24
2024-07-11,7224079.00,736402.00,403708.00,7035708.48,4715036.21,6435923.55,3341977.00,102.00,6803.00,6083969.00,25410747.24
2024-07-12,7224079.00,736402.00,406590.00,7080263.56,4715036.21,6435923.55,3341977.00,0.00,6803.00,6081087.00,25455302.33
2024-07-13,7224079.00,736402.00,406590.00,7080263.56,4715036.21,6435923.55,3341977.00,0.00,6803.00,6081087.00,25455302.33
2024-07-14,7224079.00,736402.00,406590.00,7080263.56,4715036.21,6435923.55,3341977.00,0.00,6803.00,6081087.00,25455302.33
2024-07-15,7224079.00,736402.00,413280.00,7080263.56,4715036.21,6435923.55,3341977.00,2.00,6803.00,6074397.00,25455302.33
2024-07-16,7224079.00,736402.00,409594.00,7080263.56,4715036.21,6435923.55,3341977.00,0.00,6803.00,6078083.00,25455302.33
2024-07-17,7208247.00,751593.00,399401.00,7080263.56,4715036.21,6435923.55,3331425.00,0.00,6634.00,6057253.00,25439470.33
2024-07-18,7208247.00,751593.00,391652.00,7080263.56,4715036.21,6435923.55,3331425.00,0.00,6634.00,6065002.00,25439470.33
2024-07-19,7208247.00,751593.00,379801.00,7053598.08,4715036.21,6435923.55,3331425.00,0.00,6634.00,6076853.00,25412804.85
2024-07-20,7208247.00,751593.00,379801.00,7053598.08,4715036.21,6435923.55,3331425.00,0.00,6634.00,6076853.00,25412804.85
2024-07-21,7208247.00,751593.00,379801.00,7053598.08,4715036.21,6435923.55,3331425.00,0.00,6634.00,6076853.00,25412804.85
2024-07-22,7208247.00,751593.00,395901.00,7053598.08,4715036.21,6435923.55,3331425.00,0.00,6634.00,6060753.00,25412804.85
2024-07-23,7208247.00,751593.00,389837.00,7053598.08,4715036.21,6435923.55,3331425.00,1.00,6634.00,6066817.00,25412804.85
2024-07-24,7205455.00,774315.00,399121.00,7053598.08,4715036.21,6435923.55,3308580.00,0.00,6751.00,6032019.00,25410012.85
2024-07-25,7205455.00,774315.00,377433.00,7053598.08,4715036.21,6435923.55,3308580.00,1.00,6751.00,6053707.00,25410012.85
2024-07-26,7205455.00,774315.00,381257.00,7031742.19,4715036.21,6435923.55,3308580.00,0.00,6751.00,6049883.00,25388156.96
2024-07-27,7205455.00,774315.00,381257.00,7031742.19,4715036.21,6435923.55,3308580.00,0.00,6751.00,6049883.00,25388156.96
2024-07-28,7205455.00,774315.00,381257.00,7031742.19,4715036.21,6435923.55,3308580.00,0.00,6751.00,6049883.00,25388156.96
2024-07-29,7205455.00,774315.00,385281.00,7031742.19,4715036.21,6435923.55,3308580.00,0.00,6751.00,6045859.00,25388156.96
2024-07-30,7205455.00,774315.00,367054.00,7031742.19,4715036.21,6435923.55,3308580.00,0.00,6751.00,6064086.00,25388156.96
2024-07-31,7178391.00,786486.00,413200.00,7031742.19,4715036.21,6435923.55,3293519.00,5.00,6925.00,5978705.00,25361092.96
2024-08-01,7178391.00,786486.00,348885.00,7031742.19,5096704.65,6435923.55,3293519.00,1.00,6925.00,6043020.00,25742761.40
2024-08-02,7178391.00,786486.00,338473.00,7059924.99,5096704.65,6435923.55,3293519.00,0.00,6925.00,6053432.00,25770944.20
2024-08-03,7178391.00,786486.00,338473.00,7059924.99,5096704.65,6435923.55,3293519.00,0.00,6925.00,6053432.00,25770944.20
2024-08-04,7178391.00,786486.00,338473.00,7059924.99,5096704.65,6435923.55,3293519.00,0.00,6925.00,6053432.00,25770944.20
2024-08-05,7178391.00,786486.00,316246.00,7059924.99,5096704.65,6435923.55,3293519.00,0.00,6925.00,6075659.00,25770944.20
2024-08-06,7178391.00,786486.00,291958.00,7059924.99,5096704.65,6435923.55,3293519.00,1.00,6925.00,6099947.00,25770944.20
2024-08-07,7175256.00,770931.00,286660.00,7059924.99,5096704.65,6435923.55,3351662.00,2.00,2232.00,6117665.00,25767809.20
2024-08-08,7175256.00,770931.00,303159.00,7059924.99,5096704.65,6435923.55,3351662.00,101.00,2232.00,6101166.00,25767809.20
2024-08-09,7175256.00,770931.00,312198.00,7059969.89,5096704.65,6435923.55,3351662.00,0.00,2232.00,6092127.00,25767854.09
2024-08-10,7175256.00,770931.00,312198.00,7059969.89,5096704.65,6435923.55,3351662.00,0.00,2232.00,6092127.00,25767854.09
2024-08-11,7175256.00,770931.00,312198.00,7059969.89,5096704.65,6435923.55,3351662.00,0.00,2232.00,6092127.00,25767854.09
2024-08-12,7175256.00,770931.00,328641.00,7059969.89,5096704.65,6435923.55,3351662.00,0.00,2232.00,6075684.00,25767854.09
2024-08-13,7175256.00,770931.00,324494.00,7059969.89,5096704.65,6435923.55,3351662.00,1.00,2232.00,6079831.00,25767854.09
2024-08-14,7177688.00,794120.00,328472.00,7059969.89,5096704.65,6435923.55,3346138.00,0.00,2410.00,6055096.00,25770286.09
2024-08-15,7177688.00,794120.00,307141.00,7059969.89,5096704.65,6435923.55,3346138.00,0.00,2410.00,6076427.00,25770286.09
2024-08-16,7177688.00,794120.00,330317.00,7091574.41,5096704.65,6435923.55,3346138.00,0.00,2410.00,6053251.00,25801890.61
2024-08-17,7177688.00,794120.00,330317.00,7091574.41,5096704.65,6435923.55,3346138.00,0.00,2410.00,6053251.00,25801890.61
2024-08-18,7177688.00,794120.00,330317.00,7091574.41,5096704.65,6435923.55,3346138.00,0.00,2410.00,6053251.00,25801890.61
2024-08-19,7177688.00,794120.00,333583.00,7091574.41,5096704.65,6435923.55,3346138.00,0.00,2410.00,6049985.00,25801890.61
2024-08-20,7177688.00,794120.00,310819.00,7091574.41,5096704.65,6435923.55,3346138.00,1.00,2410.00,6072749.00,25801890.61
2024-08-21,7139952.00,736494.00,321329.00,7091574.41,5096704.65,6435923.55,3355586.00,0.00,2061.00,6082129.00,25764154.61
2024-08-22,7139952.00,736494.00,316777.00,7091574.41,5096704.65,6435923.55,3355586.00,0.00,2061.00,6086681.00,25764154.61
2024-08-23,7139952.00,736494.00,312896.00,7218730.39,5096704.65,6435923.55,3355586.00,0.00,2061.00,6090562.00,25891310.60
2024-08-24,7139952.00,736494.00,312896.00,7218730.39,5096704.65,6435923.55,3355586.00,0.00,2061.00,6090562.00,25891310.60
2024-08-25,7139952.00,736494.00,312896.00,7218730.39,5096704.65,6435923.55,3355586.00,0.00,2061.00,6090562.00,25891310.60
2024-08-26,7139952.00,736494.00,353557.00,7218730.39,5096704.65,6435923.55,3355586.00,0.00,2061.00,6049901.00,25891310.60
2024-08-27,7139952.00,736494.00,344045.00,7218730.39,5096704.65,6435923.55,3355586.00,2.00,2061.00,6059413.00,25891310.60
2024-08-28,7123238.00,745851.00,388890.00,7218730.39,5096704.65,6435923.55,3313566.00,0.00,1679.00,5988497.00,25874596.60
2024-08-29,7123238.00,745851.00,383434.00,7218730.39,5096704.65,6435923.55,3313566.00,0.00,1679.00,5993953.00,25874596.60
2024-08-30,7123238.00,745851.00,433130.00,7159244.18,5096704.65,6435923.55,3313566.00,0.00,1679.00,5944257.00,25815110.38
2024-08-31,7123238.00,745851.00,433130.00,7159244.18,5096704.65,6435923.55,3313566.00,0.00,1679.00,5944257.00,25815110.38
2024-09-01,7123238.00,745851.00,433130.00,7159244.18,5161351.15,6435923.55,3313566.00,0.00,1679.00,5944257.00,25879756.88
2024-09-02,7123238.00,745851.00,433130.00,7159244.18,5161351.15,6435923.55,3313566.00,0.00,1679.00,5944257.00,25879756.88
2024-09-03,7123238.00,745851.00,349808.00,7159244.18,5161351.15,6435923.55,3313566.00,1.00,1679.00,6027579.00,25879756.88
2024-09-04,7112567.00,733959.00,337312.00,7159244.18,5161351.15,6435923.55,3243002.00,0.00,1517.00,6041296.00,25869085.88
2024-09-05,7112567.00,733959.00,291091.00,7159244.18,5161351.15,6435923.55,3243002.00,0.00,1517.00,6087517.00,25869085.88
2024-09-06,7112567.00,733959.00,299271.00,7157786.76,5161351.15,6435923.55,3243002.00,0.00,1517.00,6079337.00,25867628.46
2024-09-07,7112567.00,733959.00,299271.00,7157786.76,5161351.15,6435923.55,3243002.00,0.00,1517.00,6079337.00,25867628.46
2024-09-08,7112567.00,733959.00,299271.00,7157786.76,5161351.15,6435923.55,3243002.00,0.00,1517.00,6079337.00,25867628.46
2024-09-09,7112567.00,733959.00,292158.00,7157786.76,5161351.15,6435923.55,3243002.00,1.00,1517.00,6086450.00,25867628.46
2024-09-10,7112567.00,733959.00,281392.00,7157786.76,5161351.15,6435923.55,3243002.00,102.00,1517.00,6097216.00,25867628.46
2024-09-11,7115001.00,755958.00,279215.00,7157786.76,5161351.15,6435923.55,3320818.00,2.00,1568.00,6079828.00,25870062.46
2024-09-12,7115001.00,755958.00,294464.00,7157786.76,5161351.15,6435923.55,3320818.00,1.00,1568.00,6064579.00,25870062.46
2024-09-13,7115001.00,755958.00,284951.00,7141530.09,5161351.15,6435923.55,3320818.00,1.00,1568.00,6074092.00,25853805.80
2024-09-14,7115001.00,755958.00,284951.00,7141530.09,5161351.15,6435923.55,3320818.00,1.00,1568.00,6074092.00,25853805.80
2024-09-15,7115001.00,755958.00,284951.00,7141530.09,5161351.15,6435923.55,3320818.00,1.00,1568.00,6074092.00,25853805.80
2024-09-16,7115001.00,755958.00,239386.00,7141530.09,5161351.15,6435923.55,3320818.00,10.00,1568.00,6119657.00,25853805.80
2024-09-17,7115001.00,755958.00,256337.00,7141530.09,5161351.15,6435923.55,3320818.00,2.00,1568.00,6102706.00,25853805.80
2024-09-18,7109137.00,771194.00,305831.00,7141530.09,5161351.15,6435923.55,3313281.00,0.00,1376.00,6032112.00,25847941.80
2024-09-19,7109137.00,771194.00,311777.00,7141530.09,5161351.15,6435923.55,3313281.00,0.00,1376.00,6026166.00,25847941.80
2024-09-20,7109137.00,771194.00,339316.00,7173554.22,5161351.15,6435923.55,3313281.00,0.00,1376.00,5998627.00,25879965.93
2024-09-21,7109137.00,771194.00,339316.00,7173554.22,5161351.15,6435923.55,3313281.00,0.00,1376.00,5998627.00,25879965.93
2024-09-22,7109137.00,771194.00,339316.00,7173554.22,5161351.15,6435923.55,3313281.00,0.00,1376.00,5998627.00,25879965.93
2024-09-23,7109137.00,771194.00,380372.00,7173554.22,5161351.15,6435923.55,3313281.00,5.00,1376.00,5957571.00,25879965.93
2024-09-24,7109137.00,771194.00,388977.00,7173554.22,5161351.15,6435923.55,3313281.00,2.00,1376.00,5948966.00,25879965.93
2024-09-25,7080059.00,806771.00,416193.00,7173554.22,5161351.15,6435923.55,3169149.00,2.00,1365.00,5857095.00,25850887.93
2024-09-26,7080059.00,806771.00,424916.00,7173554.22,5161351.15,6435923.55,3169149.00,0.00,1365.00,5848372.00,25850887.93
2024-09-27,7080059.00,806771.00,436518.00,7139971.21,5161351.15,6435923.55,3169149.00,0.00,1365.00,5836770.00,25817304.91
2024-09-28,7080059.00,806771.00,436518.00,7139971.21,5161351.15,6435923.55,3169149.00,0.00,1365.00,5836770.00,25817304.91
2024-09-29,7080059.00,806771.00,436518.00,7139971.21,5161351.15,6435923.55,3169149.00,0.00,1365.00,5836770.00,25817304.91
2024-09-30,7080059.00,806771.00,465638.00,7139971.21,5161351.15,6435923.55,3169149.00,2350.00,1365.00,5807650.00,25817304.91
2024-10-01,7080059.00,806771.00,375221.00,7139971.21,5268435.89,6435923.55,3169149.00,0.00,1365.00,5898067.00,25924389.66
2024-10-02,7046925.00,798277.00,383398.00,7139971.21,5268435.89,6435923.55,3089598.00,2.00,1660.00,5865250.00,25891255.66
2024-10-03,7046925.00,798277.00,341248.00,7139971.21,5268435.89,6435923.55,3089598.00,102.00,1660.00,5907400.00,25891255.66
2024-10-04,7046925.00,798277.00,330012.00,7057537.99,5268435.89,6435923.55,3089598.00,0.00,1660.00,5918636.00,25808822.43
2024-10-05,7046925.00,798277.00,330012.00,7057537.99,5268435.89,6435923.55,3089598.00,0.00,1660.00,5918636.00,25808822.43
2024-10-06,7046925.00,798277.00,330012.00,7057537.99,5268435.89,6435923.55,3089598.00,0.00,1660.00,5918636.00,25808822.43
2024-10-07,7046925.00,798277.00,322948.00,7057537.99,5268435.89,6435923.55,3089598.00,0.00,1660.00,5925700.00,25808822.43
2024-10-08,7046925.00,798277.00,325355.00,7057537.99,5268435.89,6435923.55,3089598.00,0.00,1660.00,5923293.00,25808822.43
2024-10-09,7046840.00,802115.00,343448.00,7057537.99,5268435.89,6435923.55,3186207.00,1.00,1745.00,5901277.00,25808737.43
2024-10-10,7046840.00,802115.00,322587.00,7057537.99,5268435.89,6435923.55,3186207.00,0.00,1745.00,5922138.00,25808737.43
2024-10-11,7046840.00,802115.00,331735.00,7048404.19,5268435.89,6435923.55,3186207.00,0.00,1745.00,5912990.00,25799603.64
2024-10-12,7046840.00,802115.00,331735.00,7048404.19,5268435.89,6435923.55,3186207.00,0.00,1745.00,5912990.00,25799603.64
2024-10-13,7046840.00,802115.00,331735.00,7048404.19,5268435.89,6435923.55,3186207.00,0.00,1745.00,5912990.00,25799603.64
2024-10-14,7046840.00,802115.00,331735.00,7048404.19,5268435.89,6435923.55,3186207.00,0.00,1745.00,5912990.00,25799603.64
2024-10-15,7046840.00,802115.00,286398.00,7048404.19,5268435.89,6435923.55,3186207.00,1.00,1745.00,5958327.00,25799603.64
2024-10-16,7039284.00,791792.00,272028.00,7048404.19,5268435.89,6435923.55,3209877.00,1.00,1879.00,5975464.00,25792047.64
2024-10-17,7039284.00,791792.00,262210.00,7048404.19,5268435.89,6435923.55,3209877.00,10.00,1879.00,5985282.00,25792047.64
2024-10-18,7039284.00,791792.00,259892.00,6978155.99,5268435.89,6435923.55,3209877.00,0.00,1879.00,5987600.00,25721799.44
2024-10-19,7039284.00,791792.00,259892.00,6978155.99,5268435.89,6435923.55,3209877.00,0.00,1879.00,5987600.00,25721799.44
2024-10-20,7039284.00,791792.00,259892.00,6978155.99,5268435.89,6435923.55,3209877.00,0.00,1879.00,5987600.00,25721799.44
2024-10-21,7039284.00,791792.00,261044.00,6978155.99,5268435.89,6435923.55,3209877.00,0.00,1879.00,5986448.00,25721799.44
2024-10-22,7039284.00,791792.00,237760.00,6978155.99,5268435.89,6435923.55,3209877.00,1.00,1879.00,6009732.00,25721799.44
2024-10-23,7029408.00,829991.00,270839.00,6978155.99,5268435.89,6435923.55,3230145.00,0.00,1768.00,5928578.00,25711923.44
2024-10-24,7029408.00,829991.00,202798.00,6978155.99,5268435.89,6435923.55,3230145.00,1.00,1768.00,5996619.00,25711923.44
2024-10-25,7029408.00,829991.00,227000.00,6935937.22,5268435.89,6435923.55,3230145.00,1.00,1768.00,5972417.00,25669704.66
2024-10-26,7029408.00,829991.00,227000.00,6935937.22,5268435.89,6435923.55,3230145.00,1.00,1768.00,5972417.00,25669704.66
2024-10-27,7029408.00,829991.00,227000.00,6935937.22,5268435.89,6435923.55,3230145.00,1.00,1768.00,5972417.00,25669704.66
2024-10-28,7029408.00,829991.00,251032.00,6935937.22,5268435.89,6435923.55,3230145.00,10.00,1768.00,5948385.00,25669704.66
2024-10-29,7029408.00,829991.00,244841.00,6935937.22,5268435.89,6435923.55,3230145.00,5.00,1768.00,5954576.00,25669704.66
2024-10-30,7013490.00,835237.00,228946.00,6935937.22,5268435.89,6435923.55,3236958.00,11.00,1505.00,5949307.00,25653786.66
2024-10-31,7013490.00,835237.00,201278.00,6935937.22,5268435.89,6435923.55,3236958.00,0.00,1505.00,5976975.00,25653786.66
2024-11-01,7013490.00,835237.00,155476.00,6947313.04,4969004.84,6435923.55,3236958.00,1.00,1505.00,6022777.00,25365731.44
2024-11-02,7013490.00,835237.00,155476.00,6947313.04,4969004.84,6435923.55,3236958.00,1.00,1505.00,6022777.00,25365731.44
2024-11-03,7013490.00,835237.00,155476.00,6947313.04,4969004.84,6435923.55,3236958.00,1.00,1505.00,6022777.00,25365731.44
2024-11-04,7013490.00,835237.00,171885.00,6947313.04,4969004.84,6435923.55,3236958.00,1.00,1505.00,6006368.00,25365731.44
2024-11-05,7013490.00,835237.00,144243.00,6947313.04,4969004.84,6435923.55,3236958.00,3.00,1505.00,6034010.00,25365731.44
2024-11-06,6994299.00,842051.00,177871.00,6947313.04,4969004.84,6435923.55,3274120.00,101.00,1600.00,5974377.00,25346540.44
2024-11-07,6994299.00,842051.00,159002.00,6947313.04,4969004.84,6435923.55,3274120.00,0.00,1600.00,5993246.00,25346540.44
2024-11-08,6994299.00,842051.00,163621.00,6846892.29,4969004.84,6435923.55,3274120.00,0.00,1600.00,5988627.00,25246119.68
2024-11-09,6994299.00,842051.00,163621.00,6846892.29,4969004.84,6435923.55,3274120.00,0.00,1600.00,5988627.00,25246119.68
2024-11-10,6994299.00,842051.00,163621.00,6846892.29,4969004.84,6435923.55,3274120.00,0.00,1600.00,5988627.00,25246119.68
2024-11-11,6994299.00,842051.00,163621.00,6846892.29,4969004.84,6435923.55,3274120.00,0.00,1600.00,5988627.00,25246119.68
2024-11-12,6994299.00,842051.00,178814.00,6846892.29,4969004.84,6435923.55,3274120.00,1.00,1600.00,5973434.00,25246119.68
2024-11-13,6967108.00,832186.00,238106.00,6846892.29,4969004.84,6435923.55,3244149.00,2.00,2830.00,5896816.00,25218928.68
2024-11-14,6967108.00,832186.00,214509.00,6846892.29,4969004.84,6435923.55,3244149.00,2.00,2830.00,5920413.00,25218928.68
2024-11-15,6967108.00,832186.00,172400.00,6735338.43,4969004.84,6435923.55,3244149.00,0.00,2830.00,5962522.00,25107374.83
2024-11-16,6967108.00,832186.00,172400.00,6735338.43,4969004.84,6435923.55,3244149.00,0.00,2830.00,5962522.00,25107374.83
2024-11-17,6967108.00,832186.00,172400.00,6735338.43,4969004.84,6435923.55,3244149.00,0.00,2830.00,5962522.00,25107374.83
2024-11-18,6967108.00,832186.00,200030.00,6735338.43,4969004.84,6435923.55,3244149.00,0.00,2830.00,5934892.00,25107374.83
2024-11-19,6967108.00,832186.00,200664.00,6735338.43,4969004.84,6435923.55,3244149.00,1.00,2830.00,5934258.00,25107374.83
2024-11-20,6923731.00,751873.00,217793.00,6735338.43,4969004.84,6435923.55,3286885.00,1.00,2747.00,5954065.00,25063997.83
2024-11-21,6923731.00,751873.00,188567.00,6735338.43,4969004.84,6435923.55,3286885.00,2.00,2747.00,5983291.00,25063997.83
2024-11-22,6923731.00,751873.00,204254.00,6639840.53,4969004.84,6435923.55,3286885.00,0.00,2747.00,5967604.00,24968499.93
2024-11-23,6923731.00,751873.00,204254.00,6639840.53,4969004.84,6435923.55,3286885.00,0.00,2747.00,5967604.00,24968499.93
2024-11-24,6923731.00,751873.00,204254.00,6639840.53,4969004.84,6435923.55,3286885.00,0.00,2747.00,5967604.00,24968499.93
2024-11-25,6923731.00,751873.00,186749.00,6639840.53,4969004.84,6435923.55,3286885.00,0.00,2747.00,5985109.00,24968499.93
2024-11-26,6923731.00,751873.00,148823.00,6639840.53,4969004.84,6435923.55,3286885.00,5.00,2747.00,6023035.00,24968499.93
2024-11-27,6905140.00,775250.00,169815.00,6639840.53,4969004.84,6435923.55,3227674.00,0.00,2498.00,5960075.00,24949908.93
2024-11-28,6905140.00,775250.00,169815.00,6639840.53,4969004.84,6435923.55,3227674.00,0.00,2498.00,5960075.00,24949908.93
2024-11-29,6905140.00,775250.00,197627.00,6721349.97,4969004.84,6435923.55,3227674.00,1.00,2498.00,5932263.00,25031418.37
2024-11-30,6905140.00,775250.00,197627.00,6721349.97,4969004.84,6435923.55,3227674.00,1.00,2498.00,5932263.00,25031418.37
2024-12-01,6905140.00,775250.00,197627.00,6721349.97,4973020.41,6435923.55,3227674.00,1.00,2498.00,5932263.00,25035433.94
2024-12-02,6905140.00,775250.00,135858.00,6721349.97,4973020.41,6435923.55,3227674.00,1.00,2498.00,5994032.00,25035433.94
2024-12-03,6905140.00,775250.00,161572.00,6721349.97,4973020.41,6435923.55,3227674.00,1.00,2498.00,5968318.00,25035433.94
2024-12-04,6895827.00,789516.00,162866.00,6721349.97,4973020.41,6435923.55,3225075.00,3.00,2430.00,5943445.00,25026120.94
2024-12-05,6895827.00,789516.00,131964.00,6721349.97,4973020.41,6435923.55,3225075.00,1.00,2430.00,5974347.00,25026120.94
2024-12-06,6895827.00,789516.00,130014.00,6709603.87,4973020.41,6435923.55,3225075.00,1.00,2430.00,5976297.00,25014374.83
2024-12-07,6895827.00,789516.00,130014.00,6709603.87,4973020.41,6435923.55,3225075.00,1.00,2430.00,5976297.00,25014374.83
2024-12-08,6895827.00,789516.00,130014.00,6709603.87,4973020.41,6435923.55,3225075.00,1.00,2430.00,5976297.00,25014374.83
2024-12-09,6895827.00,789516.00,153029.00,6709603.87,4973020.41,6435923.55,3225075.00,10.00,2430.00,5953282.00,25014374.83
2024-12-10,6895827.00,789516.00,174842.00,6709603.87,4973020.41,6435923.55,3225075.00,100.00,2430.00,5931469.00,25014374.83
2024-12-11,6897485.00,775067.00,180120.00,6709603.87,4973020.41,6435923.55,3264559.00,4.00,2607.00,5942298.00,25016032.83
2024-12-12,6897485.00,775067.00,165025.00,6709603.87,4973020.41,6435923.55,3264559.00,2.00,2607.00,5957393.00,25016032.83
2024-12-13,6897485.00,775067.00,135777.00,6669590.41,4973020.41,6435923.55,3264559.00,0.00,2607.00,5986641.00,24976019.38
2024-12-14,6897485.00,775067.00,135777.00,6669590.41,4973020.41,6435923.55,3264559.00,0.00,2607.00,5986641.00,24976019.38
2024-12-15,6897485.00,775067.00,135777.00,6669590.41,4973020.41,6435923.55,3264559.00,0.00,2607.00,5986641.00,24976019.38
2024-12-16,6897485.00,775067.00,110753.00,6669590.41,4973020.41,6435923.55,3264559.00,4.00,2607.00,6011665.00,24976019.38
2024-12-17,6897485.00,775067.00,118093.00,6669590.41,4973020.41,6435923.55,3264559.00,1.00,2607.00,6004325.00,24976019.38
2024-12-18,6889332.00,767932.00,131651.00,6669590.41,4973020.41,6435923.55,3282229.00,0.00,2076.00,5989749.00,24967866.38
2024-12-19,6889332.00,767932.00,112417.00,6669590.41,4973020.41,6435923.55,3282229.00,1.00,2076.00,6008983.00,24967866.38
2024-12-20,6889332.00,767932.00,98356.00,6617628.49,4973020.41,6435923.55,3282229.00,0.00,2076.00,6023044.00,24915904.45
2024-12-21,6889332.00,767932.00,98356.00,6617628.49,4973020.41,6435923.55,3282229.00,0.00,2076.00,6023044.00,24915904.45
2024-12-22,6889332.00,767932.00,98356.00,6617628.49,4973020.41,6435923.55,3282229.00,0.00,2076.00,6023044.00,24915904.45
2024-12-23,6889332.00,767932.00,116004.00,6617628.49,4973020.41,6435923.55,3282229.00,25.00,2076.00,6005396.00,24915904.45
2024-12-24,6889332.00,767932.00,180989.00,6617628.49,4973020.41,6435923.55,3282229.00,1.00,2076.00,5940411.00,24915904.45
2024-12-25,6885963.00,764770.00,180989.00,6617628.49,4973020.41,6435923.55,3247382.00,1.00,2056.00,5940204.00,24912535.45
2024-12-26,6885963.00,764770.00,196818.00,6617628.49,4973020.41,6435923.55,3247382.00,2.00,2056.00,5924375.00,24912535.45
2024-12-27,6885963.00,764770.00,268739.00,6626158.55,4973020.41,6435923.55,3247382.00,0.00,2056.00,5852454.00,24921065.51
2024-12-28,6885963.00,764770.00,268739.00,6626158.55,4973020.41,6435923.55,3247382.00,0.00,2056.00,5852454.00,24921065.51
2024-12-29,6885963.00,764770.00,268739.00,6626158.55,4973020.41,6435923.55,3247382.00,0.00,2056.00,5852454.00,24921065.51
2024-12-30,6885963.00,764770.00,260743.00,6626158.55,4973020.41,6435923.55,3247382.00,0.00,2056.00,5860450.00,24921065.51
2024-12-31,6885963.00,764770.00,473460.00,6626158.55,4973020.41,6035007.64,3247382.00,0.00,2056.00,5647733.00,24520149.60
2025-01-01,6852491.00,719873.00,473460.00,6626158.55,4729907.23,6035007.64,3095997.00,0.00,3227.00,5659158.00,24243564.42
2025-01-02,6852491.00,719873.00,239858.00,6626158.55,4729907.23,6035007.64,3095997.00,2.00,3227.00,5892760.00,24243564.42
2025-01-03,6852491.00,719873.00,237377.00,6599884.97,4729907.23,6035007.64,3095997.00,0.00,3227.00,5895241.00,24217290.84
2025-01-04,6852491.00,719873.00,237377.00,6599884.97,4729907.23,6035007.64,3095997.00,0.00,3227.00,5895241.00,24217290.84
2025-01-05,6852491.00,719873.00,237377.00,6599884.97,4729907.23,6035007.64,3095997.00,0.00,3227.00,5895241.00,24217290.84
2025-01-06,6852491.00,719873.00,231926.00,6599884.97,4729907.23,6035007.64,3095997.00,0.00,3227.00,5900692.00,24217290.84
2025-01-07,6852491.00,719873.00,208296.00,6599884.97,4729907.23,6035007.64,3095997.00,1.00,3227.00,5924322.00,24217290.84
2025-01-08,6853554.00,652636.00,185144.00,6599884.97,4729907.23,6035007.64,3254743.00,0.00,2405.00,6015774.00,24218353.84
2025-01-09,6853554.00,652636.00,168225.00,6599884.97,4729907.23,6035007.64,3254743.00,0.00,2405.00,6032693.00,24218353.84
2025-01-10,6853554.00,652636.00,178800.00,6559677.03,4729907.23,6035007.64,3254743.00,0.00,2405.00,6022118.00,24178145.90
